1.175930833596794400e-06,-2.928060496287798742e-07,1.947654482137295417e-07,-1.113489929593924899e-06,1.747647644378957921e-07,-2.150477200757450191e-07,-2.310835043317638338e-07,-3.805945993917703163e-07,-1.130896635004319251e-06,3.375180597231519641e-07,-2.600986590550746769e-07,-2.108408736489764124e-08,-6.628137043662718497e-07,-9.347582476948446129e-07,-5.143086809766828083e-07,-2.174952896893955767e-06,9.542600309941917658e-07,-1.391767057157267118e-07,-9.391163189320650417e-07,-1.198787487055597012e-07,-8.688689945302030537e-07,-6.864813428819616092e-08,-1.267660877601883840e-06,3.035708687093574554e-06,2.279573294572401210e-07,2.329991502847406082e-06,1.051278786690090783e-06,1.687658937044034246e-06,-2.281154678485108889e-07,-1.488352410206061904e-07,2.445096640713018132e-07,-4.002881155429349747e-07,-1.464491532487954828e-07,-1.483896539866691455e-06,-1.770457856764551252e-06,3.420214852667413652e-06,-1.065277215093374252e-02,1.202329620718955994e-02,-3.558818949386477470e-03,-2.110508643090724945e-02,1.887151598930358887e-02,2.041348069906234741e-02,-3.325482457876205444e-02,1.037200260907411575e-02,-2.613869030028581619e-03,-2.002997882664203644e-02,-1.623733192682266235e-01,1.042108517140150070e-02,5.597172677516937256e-02,5.357379093766212463e-03,-1.863325946033000946e-02,5.786919500678777695e-03,-2.642584405839443207e-02,-2.044164948165416718e-02,1.827448233962059021e-02,4.710090346634387970e-03,4.077171906828880310e-03,2.154711633920669556e-02,8.298764005303382874e-03,5.287124309688806534e-03,2.839753776788711548e-02,2.658159472048282623e-02,-4.132661502808332443e-03,-1.983580738306045532e-02,-6.355900317430496216e-03,8.221490308642387390e-03,-6.738122552633285522e-02,-2.113957656547427177e-03,-6.394433323293924332e-03,-3.433713456615805626e-03,6.596720218658447266e-02,-3.793926443904638290e-03
1.663494572312629316e-06,-2.254815569813217735e-07,-5.655760446643398609e-07,-3.920091273812431609e-07,4.994410218728262407e-09,4.890108016297745053e-07,-2.749646625943569234e-07,-1.192192371490818914e-06,1.792315345028328011e-07,-5.278842536426964216e-07,-1.315232367460339447e-07,2.994185933857806958e-06,1.144692873822350521e-06,-8.780277767073130235e-07,1.287493432755582035e-06,-1.022159153762913775e-06,2.504131089153815992e-06,-3.999689397460315377e-07,-6.929711844350094907e-07,-5.299109488987596706e-07,9.480985454501933418e-07,-1.208340904668148141e-06,-4.423719417445681756e-07,4.499744576946795860e-08,1.557796309725745232e-07,-4.470551857593818568e-07,3.414064053686161060e-07,2.186181689012300922e-07,-4.349188884589239024e-07,3.880072199535788968e-06,1.081595883078989573e-06,-4.164717459786970721e-09,-4.474012200716970256e-07,1.649889469490517513e-07,3.039473313037888147e-07,1.245581756847968791e-06,1.202362123876810074e-03,3.912530094385147095e-02,1.013529472402296960e-04,2.607491333037614822e-03,8.498693816363811493e-03,1.687886007130146027e-02,-2.822533808648586273e-02,3.600050881505012512e-02,2.542136062402278185e-04,-7.477280683815479279e-03,-4.863325506448745728e-02,9.721056558191776276e-04,3.559936955571174622e-02,-4.988591535948216915e-04,-1.467101182788610458e-02,-4.848498501814901829e-04,-3.428692743182182312e-02,-1.520582754164934158e-02,2.030883170664310455e-02,-2.719275944400578737e-04,-1.874678273452445865e-04,1.124364323914051056e-02,2.194057591259479523e-02,-3.812219074461609125e-04,-2.548403851687908173e-02,3.533086553215980530e-02,1.873249129857867956e-04,-1.234876178205013275e-02,-1.301057729870080948e-02,4.329118877649307251e-02,-4.208211600780487061e-02,1.444240682758390903e-03,4.262230545282363892e-02,-1.413550635334104300e-04,4.058323428034782410e-02,1.252977028798341053e-07
-7.233054333255495294e-08,-1.856349172157933936e-07,-1.114448195949080400e-06,3.560132100233204255e-08,1.644114888676995179e-07,4.093025381735060364e-06,-1.708928152766020503e-06,1.611464881534629967e-06,-1.889299596768978518e-06,-8.695799351698951796e-07,-1.419575852423804463e-07,-2.334881855858839117e-06,-5.523396566786686890e-07,-8.569371061639685649e-07,-7.552260967713664286e-07,-2.920664599059819011e-07,-5.911000471314764582e-07,-8.818514629638229962e-07,-1.287519921788771171e-06,6.139813194749876857e-06,1.516183232297407812e-07,8.914407771953847259e-07,-5.968439040771045256e-07,1.724386606838379521e-06,4.412109433360456023e-07,4.689948411851219134e-07,-5.974266059638466686e-08,7.398885486509243492e-07,-2.389675444192107534e-07,-1.232803583661734592e-06,-2.552536216171574779e-06,9.173070907309011091e-07,1.607214699106407352e-07,-1.269484187105263118e-06,-4.800863262488519467e-09,2.610571982586407103e-06,-3.923121839761734009e-03,-5.504345521330833435e-03,-1.890744664706289768e-03,3.138836007565259933e-03,-5.284810438752174377e-03,-2.195111592300236225e-04,1.703604706563055515e-03,-3.796165343374013901e-03,5.437870044261217117e-03,5.209036171436309814e-03,-6.473556160926818848e-02,1.170472009107470512e-03,1.440037786960601807e-02,3.938706126064062119e-03,4.225893877446651459e-03,3.415059763938188553e-03,2.629132475703954697e-03,4.048783332109451294e-03,-1.033822889439761639e-03,1.873999019153416157e-03,6.582554779015481472e-04,-3.884281730279326439e-03,-1.243882812559604645e-03,3.125242423266172409e-03,1.068497896194458008e-01,-1.638657762669026852e-03,-3.686479176394641399e-04,4.500199574977159500e-03,7.513669319450855255e-03,3.902443870902061462e-02,-2.412493526935577393e-02,1.265094801783561707e-02,2.037542685866355896e-02,-1.976882806047797203e-03,2.059138566255569458e-02,-2.954795723780989647e-03
1.310078573624195997e-06,-1.118898111940325180e-07,-9.544896784063894302e-08,1.847018360479069088e-08,8.254460226453375071e-08,-4.627193845863075694e-07,-9.029993464082508581e-08,-2.468866000526759308e-07,6.981977773712344515e-10,-1.345878501979314024e-07,-4.065501286731887376e-07,-8.012919749944558134e-08,-7.582293903851677896e-08,8.624647875876689795e-07,5.555089614972530399e-07,3.877021583775785984e-07,7.499117771203600569e-08,9.219410124217120028e-09,5.762788646279659588e-07,-1.240108957745178486e-07,-4.938810320709308144e-07,6.312089340099191759e-08,-4.261892172507941723e-07,-1.400215943192506529e-08,-6.030368382425876916e-08,-1.356616223802120658e-07,3.000377191142433730e-08,-9.553881454849033616e-07,8.640497384249101742e-08,-4.105442599211528432e-07,1.968507064020741382e-07,-2.139539532208800665e-07,2.099333897831456852e-07,1.967677754066698981e-08,-1.042868476019975787e-07,2.873437665584788192e-07,1.936412998475134373e-03,3.062835021410137415e-04,2.182455034926533699e-03,3.425349295139312744e-02,1.698900759220123291e-01,-4.811353981494903564e-02,-8.292019367218017578e-03,4.380304599180817604e-04,1.888289931230247021e-03,-1.724942028522491455e-01,-1.771816797554492950e-02,-2.685822313651442528e-03,1.284960657358169556e-02,-1.349227852188050747e-03,-1.472673416137695312e-01,-1.971655292436480522e-03,6.092034163884818554e-04,-1.605783402919769287e-01,1.287162750959396362e-01,-1.143740839324891567e-03,-1.254754490219056606e-03,1.666628569364547729e-01,2.004652778850868344e-04,-1.148000126704573631e-03,-1.101775839924812317e-01,-5.301741766743361950e-04,1.387661090120673180e-03,-1.656216979026794434e-01,-6.484376732259988785e-03,2.918452024459838867e-02,-2.303564175963401794e-02,1.779582817107439041e-03,1.088800560683012009e-02,1.603613025508821011e-03,1.829334534704685211e-02,1.438576495274901390e-03
-4.990104116586735472e-07,2.147250910411457880e-07,1.325418992337290547e-07,-3.149892791043384932e-08,1.027634581873826392e-07,-1.188803295804063964e-07,-3.288095342668384546e-07,-1.338669051165197743e-07,2.194484522988204844e-07,-3.740038678756718582e-08,1.970970799902715953e-07,6.004343617860286031e-07,1.800608941948667052e-07,-3.012314380157476990e-07,1.017945265857633785e-07,2.861344512439245591e-07,1.259226820593539742e-07,-1.887351714913165779e-07,-2.742106346431683050e-07,4.470356884667125996e-08,8.592346745217582793e-08,-4.386916074849978031e-08,5.482377787302539218e-07,4.392925347929121926e-07,-7.256068101924029179e-08,-1.356566485810617451e-07,-2.199605297903417522e-08,6.756048378520063125e-07,-1.578387696099525783e-07,2.461245571794279385e-07,-5.880744993191910908e-07,-1.524593216117864358e-07,3.592638364580125199e-08,1.868502508273195417e-08,3.910276404894830193e-07,1.276605132716213120e-07,-7.743177004158496857e-03,-1.433320267096860334e-05,-4.737041424959897995e-03,-1.657856814563274384e-02,-1.049828752875328064e-01,1.233849208801984787e-03,7.543615065515041351e-03,-1.409639226039871573e-04,-4.543876275420188904e-03,1.138822659850120544e-01,3.396447980776429176e-03,7.663906086236238480e-03,8.943825378082692623e-05,5.537825170904397964e-03,8.023397624492645264e-02,5.643450189381837845e-03,2.042114501819014549e-03,8.404756337404251099e-02,-4.570016264915466309e-02,4.947505891323089600e-03,4.680393729358911514e-03,-9.368719905614852905e-02,3.976926091127097607e-04,4.921632818877696991e-03,4.405184462666511536e-02,-2.366902539506554604e-03,-4.551587160676717758e-03,1.007921248674392700e-01,1.851576939225196838e-02,-4.419466946274042130e-03,3.879788346239365637e-05,-5.472307559102773666e-03,-9.570948779582977295e-03,-5.523993633687496185e-03,-3.149687108816578984e-05,-5.145152565091848373e-03
-2.547298265653807903e-07,-1.291974740524892695e-07,-9.086783592238134588e-08,3.157728656333347317e-08,-2.562340171152754920e-07,8.857471129886107519e-07,3.531844754434132483e-07,-3.582022998216416454e-07,9.091098718272405677e-07,-2.558492440130066825e-07,3.571649074274318991e-07,1.940397623911849223e-06,6.716384746141557116e-07,-1.561803514960047323e-06,-1.156052235273818951e-06,-3.728761299726102152e-08,-3.108209867264122295e-08,1.149824356616591103e-06,3.256543266161315842e-07,-1.685345552004946512e-07,9.362910446952810162e-08,-1.873305244259881874e-08,-5.160792397873592563e-07,9.797598750083125196e-07,5.625857824043123401e-08,6.230714006960624829e-07,-2.089843462727003498e-07,2.191036969634296838e-07,1.682478512066154508e-07,-1.901669151038731798e-07,-4.866643976697559992e-08,-2.318132352741031355e-08,-1.094911539212262142e-07,-5.879830382582440507e-07,-2.087683469653711654e-06,2.499067619510242366e-08,-7.912514731287956238e-03,3.112734295427799225e-02,1.607068348675966263e-03,-5.286799743771553040e-03,4.362028837203979492e-02,7.734060753136873245e-03,-4.252022504806518555e-02,3.018983639776706696e-02,3.325200174003839493e-03,-4.401239380240440369e-02,-7.758550345897674561e-02,8.286830969154834747e-03,6.984836608171463013e-02,6.697470234939828515e-05,-4.525107890367507935e-02,-3.610301937442272902e-04,-4.651724919676780701e-02,-4.436668381094932556e-02,4.521253705024719238e-02,-1.153877703472971916e-03,-1.753848977386951447e-03,4.409195482730865479e-02,2.747878246009349823e-02,-8.376002660952508450e-04,-4.132393747568130493e-02,4.669105261564254761e-02,1.871377346105873585e-03,-4.466632753610610962e-02,-2.228116430342197418e-02,6.665845215320587158e-02,-7.929600030183792114e-02,5.291202105581760406e-03,6.623420864343643188e-02,1.490055234171450138e-03,8.367519080638885498e-02,1.510952832177281380e-03
-1.716321094136219472e-06,-1.479704906159895472e-06,2.749885084085690323e-07,3.815530646988918306e-07,-1.266005824618332554e-07,8.972029945653048344e-07,-5.743846713812672533e-07,7.958950050124258269e-07,-1.121311811402847525e-06,-2.054405968010541983e-06,-9.981254578406151268e-08,-2.450612441862176638e-07,-5.852540994055743795e-07,8.185307933672447689e-07,-1.076384137377317529e-06,1.287156351281737443e-06,-3.149908991417760262e-07,-3.598176476771186572e-07,-3.599994897740543820e-07,7.873845788708422333e-07,-1.822156718844780698e-06,1.532459691588883288e-06,-9.307733535024453886e-07,7.321102089008491021e-07,3.640499812718189787e-07,5.038944550506130327e-07,-1.208123450169296120e-07,6.754241326234478038e-07,-3.540185957717767451e-07,1.439615402887284290e-06,-3.584956118629634148e-07,-1.273633870368939824e-06,3.763531140066334046e-07,3.182567525072954595e-06,8.467295629088766873e-07,1.038258830021732138e-07,4.791210219264030457e-02,-2.270585112273693085e-02,7.655620574951171875e-03,8.395633101463317871e-02,-2.531176805496215820e-02,-6.432406604290008545e-02,9.495685808360576630e-03,-1.989501900970935822e-02,6.970906164497137070e-03,2.487003989517688751e-02,7.580415811389684677e-03,-4.776523262262344360e-02,-2.225739508867263794e-02,-2.738654799759387970e-02,1.967653073370456696e-02,-3.027484007179737091e-02,8.999572135508060455e-03,2.212155424058437347e-02,-1.393486559391021729e-02,-1.507230941206216812e-02,-7.455150596797466278e-03,-2.485524676740169525e-02,-2.946830168366432190e-02,-1.739309169352054596e-02,2.362585812807083130e-02,-1.445844676345586777e-02,6.825445219874382019e-03,1.962097175419330597e-02,5.808137357234954834e-03,-1.410847604274749756e-01,3.602056577801704407e-02,6.847598124295473099e-03,-9.186433255672454834e-02,1.360020693391561508e-02,-4.141290485858917236e-02,1.427084952592849731e-02
-1.196486181243017199e-07,5.936462343925086316e-07,4.443739953785552643e-08,-1.130796718484816665e-07,-6.444748805733979680e-07,3.163899293667782331e-07,-2.565350314398529008e-07,-2.097657585409251624e-07,-2.298467052241903730e-07,7.046086381023997092e-09,4.398593205223733094e-07,-1.797353661459055729e-07,8.040112930984832929e-08,-2.300482009331972222e-07,-1.956301360905854381e-07,-1.570191159316891572e-07,-6.320452428099088138e-08,5.100961288917460479e-07,1.418543718045839341e-07,-9.300158865244156914e-08,-1.926182022771172342e-07,1.262073539010089007e-07,1.620968674842515611e-07,-2.341653271287214011e-07,-4.443799994646724372e-08,2.104438436845157412e-07,-1.593443812453188002e-07,-3.767607097415748285e-07,3.844301090794033371e-07,2.661615150501006610e-09,5.445810913329296454e-08,-2.609162379485496785e-07,-1.892799161851144163e-07,-1.189992957506547100e-07,2.030651700124508352e-07,4.525582042447240383e-08,6.147760432213544846e-03,-1.796621829271316528e-02,5.119957495480775833e-03,2.652644179761409760e-03,1.557820290327072144e-01,-6.600103341042995453e-03,-2.125081373378634453e-03,-1.806371100246906281e-02,7.179878186434507370e-03,-1.493389010429382324e-01,3.703122586011886597e-02,-6.782649084925651550e-03,3.866812912747263908e-03,-6.268615834414958954e-03,-1.418287605047225952e-01,-6.180710624903440475e-03,-3.491021343506872654e-04,-1.358551979064941406e-01,8.554043620824813843e-02,-6.799186579883098602e-03,-7.145388517528772354e-03,1.436810791492462158e-01,-1.132853608578443527e-02,-6.327265407890081406e-03,8.499794639647006989e-03,3.896401962265372276e-03,6.719281896948814392e-03,-1.319546550512313843e-01,3.533263690769672394e-03,-2.102879434823989868e-02,-5.034164059907197952e-03,5.368601996451616287e-03,3.228228539228439331e-03,7.675295230001211166e-03,5.289620719850063324e-03,6.920379586517810822e-03
3.130491677438840270e-06,-8.328298406468093162e-08,-9.297751546455401694e-08,4.990212687516759615e-07,4.287289812054950744e-07,-1.779125824441507575e-07,-1.254999347111152019e-06,1.115345412472379394e-06,2.131977367980653071e-07,-1.377358330501010641e-06,6.998320714046712965e-07,-1.134297235694248229e-06,-2.255133750850291108e-07,9.534702485325396992e-07,-1.103398176383052487e-06,1.059032570083218161e-06,-3.112376703029440250e-07,-1.306470267081749626e-06,-1.272406393582059536e-06,3.159310153932892717e-06,-7.483243393835437018e-07,4.848490107178804465e-07,-3.629193940923869377e-07,-2.197123336600270704e-07,6.370276395273322123e-08,2.526519153889239533e-07,1.204288992084912024e-06,1.230778252647724003e-06,2.168734738461353118e-07,-1.897245056170504540e-06,-1.352461254100489896e-07,-8.824904398352373391e-07,1.479691036365693435e-06,2.343210326216649264e-06,-2.545652080243598903e-07,-7.601352649544423912e-07,5.138835683465003967e-02,1.639179512858390808e-02,2.748019061982631683e-02,9.982621669769287109e-02,-2.366343140602111816e-02,-7.517082989215850830e-02,-6.556282285600900650e-03,4.479308612644672394e-03,2.159698493778705597e-02,2.807545848190784454e-02,1.731637679040431976e-02,-5.260150134563446045e-02,-9.516198188066482544e-03,-3.952478617429733276e-02,9.921569377183914185e-03,-4.281634092330932617e-02,-7.193221896886825562e-02,1.474341377615928650e-02,-8.602932095527648926e-03,-2.925765886902809143e-02,-2.403385564684867859e-02,-2.274328656494617462e-02,-6.021191831678152084e-03,-3.172319009900093079e-02,3.294221758842468262e-01,4.866446554660797119e-02,2.486730925738811493e-02,2.212905138731002808e-02,-2.329753339290618896e-02,-3.649319335818290710e-02,2.101629972457885742e-02,1.332049444317817688e-02,-9.967004880309104919e-03,3.486214578151702881e-02,-1.158735528588294983e-02,3.261648863554000854e-02
-7.452311479028139729e-08,1.944133600773056969e-07,1.814145207390538417e-07,-4.157853652486664942e-07,1.885597669115668396e-07,-1.295515232868638122e-07,-1.070790531798593292e-07,-6.361254918374470435e-07,-1.561354338264209218e-06,-2.072346489967458183e-07,1.060485828929813579e-06,-4.130179718231374864e-07,-3.851181418212945573e-07,-3.786566082908393582e-07,1.657568837742928736e-08,8.069607133620593231e-07,-3.169748197251465172e-07,-8.075953132902213838e-07,9.046504345633366029e-08,2.307031081727473065e-07,-1.734252009555348195e-06,2.561508551934821298e-07,4.176819174972479232e-07,-6.649447072959446814e-07,-2.837031729541195091e-07,-1.657974593172184541e-07,-1.491049914648101549e-07,6.457154313466162421e-07,-3.413983336031378713e-07,-1.698266345329102478e-07,1.267879845556763030e-08,-2.420698876903770724e-07,2.573466417743475176e-07,3.375346011580404593e-07,1.023443132908141706e-06,-4.451973438790446380e-07,-8.719026111066341400e-03,2.224469743669033051e-02,-2.272263518534600735e-04,-4.536211956292390823e-03,-9.609256684780120850e-02,1.520193181931972504e-02,-1.535749901086091995e-02,2.060981467366218567e-02,-4.396959266159683466e-04,9.711484611034393311e-02,5.094750970602035522e-02,9.816247038543224335e-03,1.403864100575447083e-02,2.645430853590369225e-03,7.105581462383270264e-02,2.316467929631471634e-03,-1.966552250087261200e-02,7.580150663852691650e-02,-4.017561301589012146e-02,2.460041316226124763e-03,1.708398340269923210e-03,-9.302104264497756958e-02,1.710042729973793030e-02,2.666583983227610588e-03,3.020977973937988281e-01,2.165942825376987457e-02,-1.138758030720055103e-03,7.786215841770172119e-02,-1.607366092503070831e-02,-6.977441906929016113e-02,-4.066257737576961517e-03,-1.304297358728945255e-03,-7.146103680133819580e-02,-6.378185935318470001e-04,-1.316034048795700073e-02,-8.814314496703445911e-04
-1.548980662846588530e-06,-8.215462798943917733e-07,2.213954530816408806e-06,5.180981474950385746e-07,-1.857510341096713091e-07,-1.289566569084854564e-07,-1.478246758779278025e-06,-1.736399184437686927e-07,-3.709990323841338977e-07,3.470584033493651077e-07,8.297300269077823032e-07,-2.374262066950905137e-06,-9.615467888579587452e-07,1.978362007548639667e-07,4.685902297296706820e-07,-1.261723348022769642e-08,-1.389181647937220987e-06,-1.273532461709692143e-06,2.137485068942623911e-07,-7.451700980709574651e-07,-9.950587127605103888e-07,-5.314556119628832676e-07,-1.255754000339948107e-06,-8.119734502542996779e-07,-4.954051746608456597e-07,-3.848209928491996834e-07,-3.915575916835223325e-07,-1.500034159107599407e-07,-8.137716918099613395e-07,-2.236033367353229551e-07,-1.178866000373091083e-06,9.215060572387301363e-07,-2.244645855853377725e-07,2.107611180690582842e-06,4.163976882409770042e-06,-3.515041498758364469e-06,-1.419461518526077271e-02,6.013627862557768822e-04,-8.925329893827438354e-03,-6.892396509647369385e-02,8.850572630763053894e-03,2.447303570806980133e-02,6.163537874817848206e-02,5.566397216171026230e-03,-1.303896680474281311e-02,-3.717785002663731575e-03,-1.778715476393699646e-02,1.474925875663757324e-02,-7.221893221139907837e-02,1.298133097589015961e-02,1.475202385336160660e-03,1.380512956529855728e-02,1.629793643951416016e-02,2.318052807822823524e-03,-2.406778559088706970e-02,1.128157041966915131e-02,1.101980730891227722e-02,-9.257236961275339127e-04,-1.532139722257852554e-04,1.105879526585340500e-02,-2.009007334709167480e-02,-1.667305082082748413e-02,-1.018814928829669952e-02,5.160172469913959503e-03,6.425602734088897705e-02,-2.975060790777206421e-02,7.112921029329299927e-02,-1.524071302264928818e-02,-3.630853816866874695e-02,-1.328502688556909561e-02,-6.498263031244277954e-02,-1.147452462464570999e-02
